source,destination,source_port,destination_port,protocol,length,flags,ttl,window_size,seq_number,ack_number,time_delta,label
1157949236,403090908,80,25921,6,1500,16,51,14,311272581,1092584662,0.000811,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311274041,1092584662,0.000894,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311275501,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311276961,0.000241,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311276961,1092584662,0.000826,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311278421,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311279881,0.000178,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311279881,1092584662,0.000822,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311281341,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311282801,0.000183,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311282801,1092584662,0.000827,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311284261,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311285721,0.000183,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311285721,1092584662,0.000821,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311287181,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311288641,0.000178,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311288641,1092584662,0.000822,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311290101,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311291561,0.000176,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311291561,1092584662,0.000825,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311293021,1092584662,0.029037,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311294481,9.7e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311294481,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311295941,1092584662,0.000822,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311297401,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311298861,9.5e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311298861,1092584662,0.000781,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311300321,1092584662,0.000835,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311301781,9.8e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311301781,1092584662,0.034274,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311303241,1092584662,0.00083,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311304701,0.000167,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311304701,1092584662,0.000748,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311306161,1092584662,0.000804,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311307621,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311309081,0.000159,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311309081,1092584662,0.001491,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311310541,1092584662,3e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311312001,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311313461,7.9e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311313461,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311314921,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311316381,0.000155,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311316381,1092584662,0.005611,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311317841,1092584662,0.000817,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311319301,5.3e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311319301,1092584662,0.000753,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311320761,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311322221,9.4e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311322221,1092584662,0.000745,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311323681,1092584662,0.000865,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311325141,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311326601,6e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311326601,1092584662,0.000765,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311328061,1092584662,0.000826,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311329521,1092584662,8e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311330981,0.000155,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311330981,1092584662,0.000779,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311332441,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311333901,8.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311333901,1092584662,0.000789,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311335361,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311336821,0.000139,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311336821,1092584662,0.00076,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311338281,1092584662,0.000875,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311339741,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311341201,6e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311341201,1092584662,0.000745,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311342661,1092584662,0.000808,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311344121,6.4e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311344121,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311345581,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311347041,7.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311347041,1092584662,0.000765,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311348501,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311349961,9.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311349961,1092584662,0.000767,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311351421,1092584662,0.000807,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311352881,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311354341,7.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311354341,1092584662,0.000743,normal
1157949236,403090908,80,25921,6,1500,24,51,14,311355801,1092584662,0.000801,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311357261,5.7e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311357261,1092584662,0.028776,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311358721,1092584662,0.000813,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311360181,9.3e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311360181,1092584662,0.000768,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311361641,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311363101,7.5e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311363101,1092584662,0.000745,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311364561,1092584662,0.000794,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311366021,7.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311366021,1092584662,0.032859,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311367481,1092584662,0.000829,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311368941,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311370401,8.5e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311370401,1092584662,0.000771,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311371861,1092584662,0.000796,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311373321,0.000147,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311373321,1092584662,0.000769,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311374781,1092584662,2e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311376241,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311377701,0.000105,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311377701,1092584662,0.000753,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311379161,1092584662,0.000845,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311380621,0.00016,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311380621,1092584662,0.006166,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311382081,1092584662,0.000816,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311383541,0.00015,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311383541,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311385001,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311386461,0.000182,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311386461,1092584662,0.000789,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311387921,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311389381,0.000215,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311389381,1092584662,0.000763,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311390841,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311392301,0.000185,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311392301,1092584662,0.00078,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311393761,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311395221,0.000177,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311395221,1092584662,0.000803,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311396681,1092584662,0.000876,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311398141,5.7e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311398141,1092584662,0.000792,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311399601,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311401061,0.000189,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311401061,1092584662,0.001553,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311402521,1092584662,0.000876,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311403981,6.3e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311403981,1092584662,0.001521,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311405441,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311406901,0.000199,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311406901,1092584662,0.000802,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311408361,1092584662,4e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311409821,1092584662,2.8e-05,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311411281,0.000227,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311411281,1092584662,0.000805,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311412741,1092584662,4e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311414201,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311415661,0.000164,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311415661,1092584662,0.000796,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311417121,1092584662,6e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311418581,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311420041,7.3e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311420041,1092584662,0.001508,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311421501,1092584662,0.029875,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311422961,8.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311422961,1092584662,0.000759,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311424421,1092584662,0.000795,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311425881,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311427341,0.00018,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311427341,1092584662,0.000777,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311428801,1092584662,0.000897,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311430261,0.000143,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311430261,1092584662,0.030117,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311431721,1092584662,0.000879,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311433181,0.000147,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311433181,1092584662,0.000805,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311434641,1092584662,0.000867,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311436101,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311437561,0.000191,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311437561,1092584662,0.000818,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311439021,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311440481,0.000203,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311440481,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311441941,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311443401,0.000201,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311443401,1092584662,0.000779,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311444861,1092584662,0.003661,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311446321,0.00015,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311446321,1092584662,0.000781,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311447781,1092584662,0.000898,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311449241,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311450701,0.000215,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311450701,1092584662,0.000814,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311452161,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311453621,0.000219,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311453621,1092584662,0.000809,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311455081,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311456541,0.000185,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311456541,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311458001,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311459461,0.000169,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311459461,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311460921,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311462381,0.000181,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311462381,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311463841,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311465301,0.00018,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311465301,1092584662,0.000809,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311466761,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311468221,0.000176,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311468221,1092584662,0.000809,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311469681,1092584662,0.000865,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311471141,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311472601,0.000175,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311472601,1092584662,0.000774,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311474061,1092584662,0.000856,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311475521,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311476981,0.000151,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311476981,1092584662,0.000803,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311478441,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311479901,0.000239,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311479901,1092584662,0.000775,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311481361,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311482821,0.000155,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311482821,1092584662,0.000759,normal
1157949236,403090908,80,25921,6,1500,24,51,14,311484281,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311485741,0.000143,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311485741,1092584662,0.031393,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311487201,1092584662,0.00093,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311488661,0.000156,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311488661,1092584662,0.000817,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311490121,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311491581,0.000193,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311491581,1092584662,0.000813,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311493041,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311494501,0.000187,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311494501,1092584662,0.035314,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311495961,1092584662,0.000941,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311497421,0.00016,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311497421,1092584662,0.000815,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311498881,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311500341,0.000203,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311500341,1092584662,0.000813,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311501801,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311503261,0.000238,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311503261,1092584662,0.000813,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311504721,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311506181,0.000231,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311506181,1092584662,0.000773,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311507641,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311509101,0.000171,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311509101,1092584662,0.00078,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311510561,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311512021,0.000152,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311512021,1092584662,0.000779,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311513481,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311514941,0.000149,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311514941,1092584662,0.000775,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311516401,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311517861,0.000185,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311517861,1092584662,0.000798,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311519321,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311520781,0.000217,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311520781,1092584662,0.000797,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311522241,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311523701,0.000179,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311523701,1092584662,0.000796,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311525161,1092584662,0.000894,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311526621,1092584662,1.1e-05,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311528081,0.00021,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311528081,1092584662,0.000799,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311529541,1092584662,0.00088,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311531001,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311532461,0.000179,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311532461,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311533921,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311535381,0.000182,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311535381,1092584662,0.000811,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311536841,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311538301,0.000178,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311538301,1092584662,0.000811,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311539761,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311541221,0.000177,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311541221,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311542681,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311544141,0.000182,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311544141,1092584662,0.00081,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311545601,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311547061,0.000179,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311547061,1092584662,0.000771,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311548521,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311549981,0.000155,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311549981,1092584662,0.032597,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311551441,1092584662,0.000904,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311552901,0.00018,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311552901,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311554361,1092584662,0.000901,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311555821,1092584662,1.3e-05,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311557281,8.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311557281,1092584662,0.000779,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311558741,1092584662,0.035729,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311560201,0.000158,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311560201,1092584662,0.000762,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311561661,1092584662,0.000897,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311563121,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311564581,0.000188,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311564581,1092584662,0.000803,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311566041,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311567501,0.000188,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311567501,1092584662,0.000813,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311568961,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311570421,0.000155,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311570421,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311571881,1092584662,0.005412,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311573341,8.9e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311573341,1092584662,0.000791,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311574801,1092584662,0.00088,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311576261,7.2e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311576261,1092584662,0.000776,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311577721,1092584662,0.000811,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311579181,1092584662,4e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311580641,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311582101,7.4e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311582101,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311583561,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311585021,6.4e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311585021,1092584662,0.00152,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311586481,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311587941,7.9e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311587941,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311589401,1092584662,0.000885,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311590861,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311592321,0.000187,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311592321,1092584662,0.000784,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311593781,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311595241,0.000176,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311595241,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311596701,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311598161,0.000178,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311598161,1092584662,0.000759,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311599621,1092584662,0.00078,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311601081,1092584662,4e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311602541,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,65335,1092584662,311604001,8.1e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311604001,1092584662,0.000777,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311605461,1092584662,0.000819,normal
1157949236,403090908,80,25921,6,1500,16,51,14,311606921,1092584662,4e-06,normal
